1000
0	711.5122364	0
1	-71.96348153	-0.04160325017
2	-18.1511262	-118.7616821
3	-8.138490777	0.1763292678
4	-4.377771343	0.04164535244
5	-2.88388862	-2.54008473e-09
6	-1.874428555	-0.04170160059
7	-1.599945073	-0.1768060878
8	-1.255251058	0.1769855319
9	-0.7615175107	0.04182872246
10	-0.7211500786	-2.027040142e-09
11	-0.4669477408	-0.0419423355
12	-0.6301582788	-0.1779484428
13	-0.5563201294	0.178251397
14	-0.2383042031	0.04215691452
15	-0.3206429893	-2.337013304e-09
16	-0.1515650847	-0.04233014824
17	-0.3802618786	-0.1797193526
18	-0.3536292731	0.1801518657
20	-0.1804655742	-7.853818448e-10
22	-0.2815293215	-0.1821544702
23	-0.2692736147	0.1827253965
25	-0.1155835196	1.240947188e-09
27	-0.2337597989	-0.1853045429
28	-0.2273465188	0.1860260152
32	-0.2081287113	-0.1892379397
33	-0.2045719187	0.1901261208
37	-0.1938794533	-0.1940448374
38	-0.1919261258	0.195120805
39	0.0949396293	0.04632536386
41	0.1011652893	-0.04688240472
42	-0.1863002321	-0.1998426119
43	-0.1853596068	0.2011337637
44	0.1096291473	0.04779713362
46	0.1148480018	-0.04846367498
47	-0.1831106755	-0.206783782
48	-0.1828853912	0.2083257467
49	0.1222542085	0.0495561144
51	0.1270103389	-0.05035134048
52	-0.18315494	-0.2150672709
53	-0.1834948517	0.216906732
54	0.1340154057	0.05165464865
56	0.138671233	-0.05260390427
57	-0.1858666719	-0.2249547755
58	-0.1867057022	0.227153531
59	0.1457443493	0.05416186994
61	0.1505796829	-0.05529898579
62	-0.1910349047	-0.2367950698
63	-0.1923633029	0.2394363276
64	0.1581135093	0.05717060077
66	0.1633829464	-0.05854145959
67	-0.1987053064	-0.2510609773
68	-0.2005598299	0.2542587608
69	0.1717651657	0.06080762498
71	0.1777403509	-0.06247584731
72	-0.2091554643	-0.2684073422
73	-0.2116212074	0.2723218621
74	0.1874150136	0.06525027532
76	0.1944272909	-0.06730658131
77	-0.2229259372	-0.2897653806
78	-0.226149472	0.2946284668
79	0.2059666199	0.07075385913
81	0.214463841	-0.07333176445
82	-0.2409146	-0.3165028204
83	-0.2451329923	0.3226622735
84	0.2286752626	0.07769895583
86	0.2393141528	-0.08100319978
87	-0.2645715403	-0.3507107009
88	-0.2701700627	0.3587125339
89	0.2574265977	0.08667844255
91	0.2712431777	-0.09103921889
92	-0.2962884016	-0.3957508369
93	-0.3039180077	0.4065027214
94	0.2952703039	0.09866850571
96	0.3140295555	-0.1046545278
97	-0.340216863	-0.4573899747
98	-0.3510526302	0.4725181265
99	0.3475587368	0.1153972004
101	0.3745603265	-0.1240768979
102	-0.4041638896	-0.5464134116
103	-0.4205447194	0.5691438368
104	0.4247042952	0.1402391954
106	0.466935947	-0.1538802235
107	-0.5046529743	-0.6855945729
108	-0.5319608728	0.7233402774
109	0.5500999204	0.180788743
111	0.625365421	-0.2051736486
112	-0.6836717265	-0.9327485567
113	-0.7375231014	1.007007842
114	0.789634575	0.2584493078
116	0.9600384374	-0.3137553258
117	-1.08823014	-1.490236309
118	-1.238716898	1.697485748
119	1.428778325	0.4659715989
121	2.132028631	-0.6944173218
122	-2.845514133	-3.909511381
123	-4.252038558	5.84553397
124	8.462188227	2.751134492
125	-0.004858509732	-9.486832978
126	-8.418872966	2.733902706
127	4.189277242	5.77253453
128	2.782738706	-3.836504735
129	-2.0887243	-0.6771804053
131	-1.385488701	0.4487278746
132	1.175828206	1.624421407
133	1.025298807	-1.417150323
134	-0.9167823895	-0.2964962562
136	-0.7464089758	0.2411765895
137	0.6743627135	0.9338061959
138	0.6204392068	-0.8595107103
139	-0.582198446	-0.1878752997
141	-0.5069813275	0.1634698347
142	0.468378326	0.649928209
143	0.4409671383	-0.61213157
144	-0.4239052305	-0.1365252128
146	-0.3817433471	0.1228566012
147	0.3563796527	0.4954472014
148	0.3398619106	-0.4726508418
149	-0.3317228276	-0.1066476381
151	-0.3048174478	0.09793321617
152	0.2861304216	0.3984613386
153	0.2751206427	-0.3832519317
154	-0.2714562464	-0.08713299403
156	-0.2528266634	0.08110493233
157	0.238044306	0.332008361
158	0.2301988806	-0.3211595164
159	-0.2290243988	-0.07340693347
161	-0.2153805865	0.06899655943
162	0.2031238527	0.2837009313
163	0.197261346	-0.2755858648
