1000
0	711.5122364	0
1	-71.96348153	-0.04160325017
2	-18.1511262	-118.7616821
3	-8.138490777	0.1763292678
4	-4.377771343	0.04164535244
5	-2.88388862	-2.54008473e-09
6	-1.874428555	-0.04170160059
7	-1.599945073	-0.1768060878
8	-1.255251058	0.1769855319
112	-0.6836717265	-0.9327485567
113	-0.7375231014	1.007007842
116	0.9600384374	-0.3137553258
117	-1.08823014	-1.490236309
118	-1.238716898	1.697485748
119	1.428778325	0.4659715989
121	2.132028631	-0.6944173218
122	-2.845514133	-3.909511381
123	-4.252038558	5.84553397
124	8.462188227	2.751134492
125	-0.004858509732	-9.486832978
126	-8.418872966	2.733902706
127	4.189277242	5.77253453
128	2.782738706	-3.836504735
129	-2.0887243	-0.6771804053
131	-1.385488701	0.4487278746
132	1.175828206	1.624421407
133	1.025298807	-1.417150323
137	0.6743627135	0.9338061959
138	0.6204392068	-0.8595107103
862	0.6204392068	0.8595107103
863	0.6743627135	-0.9338061959
867	1.025298807	1.417150323
868	1.175828206	-1.624421407
869	-1.385488701	-0.4487278746
871	-2.0887243	0.6771804053
872	2.782738706	3.836504735
873	4.189277242	-5.77253453
874	-8.418872966	-2.733902706
875	-0.004858509733	9.486832978
876	8.462188227	-2.751134492
877	-4.252038558	-5.84553397
878	-2.845514133	3.909511381
879	2.132028631	0.6944173218
881	1.428778325	-0.4659715989
882	-1.238716898	-1.697485748
883	-1.08823014	1.490236309
884	0.9600384374	0.3137553258
887	-0.7375231014	-1.007007842
888	-0.6836717265	0.9327485567
992	-1.255251058	-0.176985532
993	-1.599945073	0.1768060878
994	-1.874428555	0.04170160059
995	-2.88388862	2.546813023e-09
996	-4.377771343	-0.04164535244
997	-8.138490777	-0.1763292678
998	-18.1511262	118.7616821
999	-71.96348153	0.04160325016
